anime_id,title,title_english,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,duration_min,aired_from_year
28247,Pankis! 2-jigen,,Punkzkiss,https://myanimelist.cdn-dena.com/images/anime/11/74251.jpg,TV,Original,24,Finished Airing,FALSE,"Jan 8, 2015 to Jun 18, 2015","{'from': '2015-01-08', 'to': '2015-06-18'}",4 min. per ep.,G - All Ages,5.95,59,7466,9852,418,1,,Winter 2015,Thursdays at 23:54 (JST),[],,,DLE,"Comedy, Music",4,2015
37277,Beatless Intermission,,"Beatless Recap, Beatless Episode 5.5, Beatless Episode 9.5, Beatless Episode 14.5",https://myanimelist.cdn-dena.com/images/anime/1709/90468.jpg,Special,Novel,0,Currently Airing,TRUE,"Feb 17, 2018 to ?","{'from': '2018-02-17', 'to': None}",24 min.,PG-13 - Teens 13 or older,5.46,646,8429,5359,3913,7,,,,"{'Adaptation': [{'mal_id': 63717, 'type': 'manga', 'url': 'https://myanimelist.net/manga/63717/Beatless', 'title': 'Beatless'}], 'Full story': [{'mal_id': 36516, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36516/Beatless', 'title': 'Beatless'}]}",,,Diomedea,"Action, Sci-Fi, Drama, Romance",24,2018
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,,Meiji CM,https://myanimelist.cdn-dena.com/images/anime/7/84510.jpg,Special,Original,1,Finished Airing,FALSE,"Mar 1, 2017","{'from': '2017-03-01', 'to': '2017-03-01'}",2 min.,G - All Ages,3.88,24,9664,12658,115,0,,,,"{'Parent story': [{'mal_id': 32956, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32956/Aware_Meisaku-kun', 'title': 'Aware! Meisaku-kun'}], 'Other': [{'mal_id': 35003, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35003/Tanoshii_Saki_Uta_Animation', 'title': 'Tanoshii Saki Uta Animation'}]}",,,Pie in The Sky,"Comedy, Parody",2,2017
35677,Liz to Aoi Tori,,"Gekijouban Hibike! Euphonium: Mizore to Nozomi no Monogatari, Hibike! Euphonium: The Story of Mizore and Nozomi, Hibike! Euphonium Movie: Mizore to Nozomi no Monogatari, Liz and the Blue Bird",https://myanimelist.cdn-dena.com/images/anime/1709/92156.jpg,Movie,Novel,1,Finished Airing,FALSE,"Apr 21, 2018","{'from': '2018-04-21', 'to': '2018-04-21'}",1 hr. 30 min.,PG-13 - Teens 13 or older,7.54,89,1530,3214,13838,24,,,,"{'Parent story': [{'mal_id': 31988, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31988/Hibike_Euphonium_2', 'title': 'Hibike! Euphonium 2'}]}","Lantis, Pony Canyon, Rakuonsha",,Kyoto Animation,"Music, Drama, School",90,2018
10302,Pokemon Diamond & Pearl Specials,,"Pocket Monsters Diamond and Pearl Tokubetsu-hen, Pokemon: Battle Dimension, Pokémon Diamond & Pearl: Battle Dimension, Pokémon Diamond, Pearl & Platinum, Pokémon: Diamond and Pearl Platinum",https://myanimelist.cdn-dena.com/images/anime/11/28340.jpg,Special,Game,2,Finished Airing,FALSE,"Feb 3, 2011","{'from': '2011-02-03', 'to': '2011-02-03'}",24 min. per ep.,PG - Children,7.12,3541,3138,4150,7515,4,,,,"{'Parent story': [{'mal_id': 1565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1565/Pokemon_Diamond___Pearl', 'title': 'Pokemon Diamond & Pearl'}]}",,,OLM,"Action, Comedy, Fantasy, Kids",24,2011
836,Sister Princess,,"SP, sispri",https://myanimelist.cdn-dena.com/images/anime/5/23692.jpg,TV,Light novel,26,Finished Airing,FALSE,"Apr 4, 2001 to Sep 26, 2001","{'from': '2001-04-04', 'to': '2001-09-26'}",23 min. per ep.,PG-13 - Teens 13 or older,6.52,6105,5532,2898,16912,63,,Spring 2001,Unknown,"{'Adaptation': [{'mal_id': 8414, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8414/Sister_Princess', 'title': 'Sister Princess'}], 'Sequel': [{'mal_id': 835, 'type': 'anime', 'url': 'https://myanimelist.net/anime/835/Sister_Princess__Re_Pure', 'title': 'Sister Princess: Re Pure'}]}","Starchild Records, TV Tokyo Music, GANSIS",ADV Films,Zexcs,"Comedy, Drama, Harem, Romance, Slice of Life",23,2001
3457,Vampire Knight,Vampire Knight,Vampire Kishi,https://myanimelist.cdn-dena.com/images/anime/3/7327.jpg,TV,Manga,13,Finished Airing,FALSE,"Apr 8, 2008 to Jul 1, 2008","{'from': '2008-04-08', 'to': '2008-07-01'}",24 min. per ep.,PG-13 - Teens 13 or older,7.3,210142,2447,154,350090,7929,"Vampire Knight was released by Manga Entertainment in the UK and by Madman Entertainment in Australia. Vampire Knight is available for streaming on Hulu and Netflix. Additionally, the anime has been adapted into drama CDs, live-action musicals, dating simulators and art books. ",Spring 2008,Unknown,"{'Adaptation': [{'mal_id': 618, 'type': 'manga', 'url': 'https://myanimelist.net/manga/618/Vampire_Knight', 'title': 'Vampire Knight'}], 'Sequel': [{'mal_id': 4752, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4752/Vampire_Knight__Guilty', 'title': 'Vampire Knight: Guilty'}], 'Side story': [{'mal_id': 8422, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8422/Vampire_Knight__Gekiai_no_Portrait', 'title': 'Vampire Knight: Gekiai no Portrait'}]}","TV Tokyo, Aniplex, Nihon Ad Systems",Viz Media,Studio Deen,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",24,2008
10532,Working&#039;!! Announcement Specials,Wagnaria&#039;!! Announcement Specials,,https://myanimelist.cdn-dena.com/images/anime/12/28941.jpg,ONA,4-koma manga,2,Finished Airing,FALSE,"Apr 1, 2011 to Apr 2, 2011","{'from': '2011-04-01', 'to': '2011-04-02'}",2 min. per ep.,G - All Ages,6.83,4369,4221,3562,10763,9,,,,"{'Other': [{'mal_id': 10521, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10521/Working', 'title': 'Working&#039;!!'}, {'mal_id': 33094, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33094/WWWWorking', 'title': 'WWW.Working!!'}]}",,,A-1 Pictures,Comedy,2,2011
9857,Bakusou Kyoudai Let&#039;s & Go Special,,"Bakuso Kyodai Let&#039;s & Go Special, The Racing Brothers Special",https://myanimelist.cdn-dena.com/images/anime/13/27281.jpg,Special,Manga,1,Finished Airing,FALSE,"Dec 30, 1996","{'from': '1997-12-30', 'to': '1997-12-30'}",1 hr. 35 min.,G - All Ages,6.48,166,5669,9515,503,1,,,,"{'Parent story': [{'mal_id': 2705, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2705/Bakusou_Kyoudai_Lets___Go', 'title': 'Bakusou Kyoudai Let&#039;s & Go'}]}",,,"Production I.G, Xebec","Adventure, Cars, Shounen, Sports",95,1997
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,NARUTO Spin-Off: Rock Lee & His Ninja Pals,,https://myanimelist.cdn-dena.com/images/anime/13/36475.jpg,TV,Manga,51,Finished Airing,FALSE,"Apr 3, 2012 to Mar 26, 2013","{'from': '2012-04-03', 'to': '2013-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.25,16390,2623,1767,40401,171,,Spring 2012,Tuesdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 23208, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23208/Rock_Lee_no_Seishun_Full-Power_Ninden', 'title': 'Rock Lee no Seishun Full-Power Ninden'}], 'Spin-off': [{'mal_id': 1735, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1735/Naruto__Shippuuden', 'title': 'Naruto: Shippuuden'}]}","TV Tokyo, Shueisha",Viz Media,Studio Pierrot,"Action, Comedy, Parody",24,2012
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Yusibu: I couldnt become a hero, so I reluctantly decided to get a job.","Yu-sibu, Yusibu, Yuushibu",https://myanimelist.cdn-dena.com/images/anime/13/54389.jpg,TV,Light novel,12,Finished Airing,FALSE,"Oct 5, 2013 to Dec 21, 2013","{'from': '2013-10-05', 'to': '2013-12-21'}",24 min. per ep.,R+ - Mild Nudity,7.04,76450,3437,495,161469,310,The series adapts the first 3 volumes of Jun Sakyou&#039;s light novel series of the same title.,Fall 2013,Saturdays at 01:30 (JST),"{'Adaptation': [{'mal_id': 48961, 'type': 'manga', 'url': 'https://myanimelist.net/manga/48961/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita', 'title': 'Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.'}], 'Sequel': [{'mal_id': 20545, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20545/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita_OVA', 'title': 'Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA'}], 'Other': [{'mal_id': 28593, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28593/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita_Specials', 'title': 'Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials'}]}","Lantis, Kadokawa Shoten, Rakuonsha, KlockWorx, chara-ani.com, Docomo Anime Store, Fujimi Shobo",Sentai Filmworks,Asread,"Comedy, Romance, Ecchi, Fantasy",24,2013
34785,Tamashichi!,,Tama-Sichi,https://myanimelist.cdn-dena.com/images/anime/5/88295.jpg,ONA,Original,1,Finished Airing,FALSE,"Aug 6, 2015","{'from': '2015-08-06', 'to': '2015-08-06'}",3 min.,G - All Ages,5,25,12359,13787,62,0,,,,[],,,C2C,Slice of Life,3,2015
5233,Slayers Evolution-R,,"Slayers 5th Season, Slayers fifth Series",https://myanimelist.cdn-dena.com/images/anime/5/20938.jpg,TV,Light novel,13,Finished Airing,FALSE,"Jan 12, 2009 to Apr 6, 2009","{'from': '2009-01-12', 'to': '2009-04-06'}",24 min. per ep.,PG-13 - Teens 13 or older,7.5,11394,1652,2452,23416,38,,Winter 2009,Unknown,"{'Adaptation': [{'mal_id': 12654, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12654/Slayers_Evolution-R', 'title': 'Slayers Evolution-R'}], 'Prequel': [{'mal_id': 4028, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4028/Slayers_Revolution', 'title': 'Slayers Revolution'}]}",,"Funimation, NYAV Post",J.C.Staff,"Adventure, Comedy, Fantasy",24,2009
1769,Oh! Super Milk-chan,The Super Milk-Chan Show,,https://myanimelist.cdn-dena.com/images/anime/1/1769.jpg,TV,Original,12,Finished Airing,FALSE,"Jan 27, 2000 to Apr 13, 2000","{'from': '2000-01-27', 'to': '2000-04-13'}",21 min. per ep.,R - 17+ (violence & profanity),6.06,1428,7215,5707,3369,13,,Winter 2000,Thursdays at 18:30 (JST),"{'Prequel': [{'mal_id': 1743, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1743/Super_Milk-chan', 'title': 'Super Milk-chan'}], 'Side story': [{'mal_id': 18815, 'type': 'anime', 'url': 'https://myanimelist.net/anime/18815/Oh_Super_Milk-chan_Special', 'title': 'Oh! Super Milk-chan Special'}]}",Pioneer LDC,ADV Films,Studio Pierrot,"Action, Parody, Comedy, Sci-Fi",21,2000
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,,"Aoki Hagane no Arpeggio: Ars Nova Movie 2, Arpeggio of Blue Steel: Ars Nova Movie 2, Gekijouban Aoki Hagane no Arpeggio",https://myanimelist.cdn-dena.com/images/anime/2/74665.jpg,Movie,Manga,1,Finished Airing,FALSE,"Oct 3, 2015","{'from': '2015-10-03', 'to': '2015-10-03'}",1 hr. 45 min.,PG-13 - Teens 13 or older,8.03,7175,514,2738,18925,100,,,,"{'Adaptation': [{'mal_id': 25861, 'type': 'manga', 'url': 'https://myanimelist.net/manga/25861/Aoki_Hagane_no_Arpeggio', 'title': 'Aoki Hagane no Arpeggio'}], 'Prequel': [{'mal_id': 24919, 'type': 'anime', 'url': 'https://myanimelist.net/anime/24919/Aoki_Hagane_no_Arpeggio__Ars_Nova_DC', 'title': 'Aoki Hagane no Arpeggio: Ars Nova DC'}]}",Sotsu,,SANZIGEN,"Action, Sci-Fi, Seinen",105,2015
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,,"Sexy Commando Gaiden: Sugoiyo!! Masaru-san - Learn It in 2 Days, Sexy Commando Side Story: Amazing! Masaru",https://myanimelist.cdn-dena.com/images/anime/7/33729.jpg,Special,Manga,2,Finished Airing,FALSE,"Apr 2, 1998 to Apr 3, 1998","{'from': '1998-04-02', 'to': '1998-04-03'}",8 min. per ep.,R - 17+ (violence & profanity),6.57,612,5346,7908,1204,2,,,,"{'Full story': [{'mal_id': 582, 'type': 'anime', 'url': 'https://myanimelist.net/anime/582/Sexy_Commando_Gaiden__Sugoiyo_Masaru-san', 'title': 'Sexy Commando Gaiden: Sugoiyo!! Masaru-san'}]}","Bandai Visual, Magic Bus",,Madhouse,"Comedy, Martial Arts, School, Shounen",8,1998
5023,Ninpuu Kamui Gaiden,,"Kamui the Ninja: Stories Other Than the Legend, Kamui the Ninja",https://myanimelist.cdn-dena.com/images/anime/3/22957.jpg,TV,Manga,26,Finished Airing,FALSE,"Apr 6, 1969 to Sep 28, 1969","{'from': '1969-04-06', 'to': '1969-09-28'}",22 min. per ep.,R - 17+ (violence & profanity),6.95,135,3752,8407,933,7,,Spring 1969,Sundays at 18:30 (JST),"{'Adaptation': [{'mal_id': 11749, 'type': 'manga', 'url': 'https://myanimelist.net/manga/11749/Kamui_Gaiden_Daiichi-bu', 'title': 'Kamui Gaiden Daiichi-bu'}], 'Summary': [{'mal_id': 30965, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30965/Ninpuu_Kamui_Gaiden__Tsukihigai_no_Maki', 'title': 'Ninpuu Kamui Gaiden: Tsukihigai no Maki'}]}",Fuji TV,,Tele-Cartoon Japan,"Action, Adventure, Historical, Martial Arts, Samurai",22,1969
50,Aa! Megami-sama! (TV),Ah! My Goddess,Ah! My Goddess! (TV),https://myanimelist.cdn-dena.com/images/anime/2/17841.jpg,TV,Manga,24,Finished Airing,FALSE,"Jan 7, 2005 to Jul 8, 2005","{'from': '2005-01-07', 'to': '2005-07-08'}",24 min. per ep.,PG-13 - Teens 13 or older,7.43,57264,1881,769,112066,1011,,Winter 2005,Unknown,"{'Adaptation': [{'mal_id': 446, 'type': 'manga', 'url': 'https://myanimelist.net/manga/446/Aa_Megami-sama', 'title': 'Aa! Megami-sama!'}], 'Alternative version': [{'mal_id': 49, 'type': 'anime', 'url': 'https://myanimelist.net/anime/49/Aa_Megami-sama', 'title': 'Aa! Megami-sama!'}], 'Spin-off': [{'mal_id': 303, 'type': 'anime', 'url': 'https://myanimelist.net/anime/303/Aa_Megami-sama__Chichaitte_Koto_wa_Benri_da_ne', 'title': 'Aa! Megami-sama!: Chichaitte Koto wa Benri da ne'}], 'Sequel': [{'mal_id': 880, 'type': 'anime', 'url': 'https://myanimelist.net/anime/880/Aa_Megami-sama__Sorezore_no_Tsubasa', 'title': 'Aa! Megami-sama!: Sorezore no Tsubasa'}], 'Side story': [{'mal_id': 1003, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1003/Aa_Megami-sama_TV_Specials', 'title': 'Aa! Megami-sama! (TV) Specials'}]}","Bandai Visual, TBS","Media Blasters, NYAV Post",AIC,"Comedy, Supernatural, Magic, Romance, Seinen",24,2005
3251,Hatara Kids Mai Ham Gumi,Master Hamsters,"Hatarakids Maiham Gumi, Hatara kids My ham Gumi, Master Hamsters",https://myanimelist.cdn-dena.com/images/anime/8/21232.jpg,TV,Original,50,Finished Airing,FALSE,"Oct 7, 2007 to Oct 5, 2008","{'from': '2007-10-07', 'to': '2008-10-05'}",25 min. per ep.,PG - Children,5.61,33,10360,10640,270,0,,Fall 2007,Unknown,[],TV Asahi,,Toei Animation,"Action, Kids",25,2007
17,Hungry Heart: Wild Striker,,,https://myanimelist.cdn-dena.com/images/anime/12/49655.jpg,TV,Manga,52,Finished Airing,FALSE,"Sep 11, 2002 to Sep 10, 2003","{'from': '2002-09-11', 'to': '2003-09-10'}",23 min. per ep.,PG-13 - Teens 13 or older,7.69,8885,1130,2967,16161,204,,Fall 2002,Wednesdays at Unknown,"{'Adaptation': [{'mal_id': 4147, 'type': 'manga', 'url': 'https://myanimelist.net/manga/4147/Hungry_Heart', 'title': 'Hungry Heart'}]}",,,Nippon Animation,"Slice of Life, Comedy, Sports, Shounen",23,2002
22417,Quantum Leap,,m-flo - Quantum Leap,https://myanimelist.cdn-dena.com/images/anime/9/58651.jpg,Music,Music,1,Finished Airing,FALSE,"Jun 28, 2000","{'from': '2000-06-28', 'to': '2000-06-28'}",3 min.,PG-13 - Teens 13 or older,4.77,148,9227,10644,273,0,,,,[],Avex Entertainment,,Production I.G,"Action, Music",3,2000
32557,Zombie Clay Animation: I&#039;m Stuck!!,I&#039;m Stuck!!: Life of the Dead,,https://myanimelist.cdn-dena.com/images/anime/3/78154.jpg,ONA,Original,4,Finished Airing,FALSE,"Mar 2, 2014 to May 8, 2014","{'from': '2014-03-02', 'to': '2014-05-08'}",3 min. per ep.,R - 17+ (violence & profanity),4.16,43,12855,12105,143,0,,,,"{'Parent story': [{'mal_id': 30089, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30089/Zombie_Clay_Animation__Life_of_the_Dead', 'title': 'Zombie Clay Animation: Life of the Dead'}]}",,,Studio Binzo,"Comedy, Horror",3,2014
35078,Mitsuboshi Colors,Mitsuboshi Colors,,https://myanimelist.cdn-dena.com/images/anime/5/89984.jpg,TV,Manga,12,Finished Airing,FALSE,"Jan 7, 2018 to Mar 25, 2018","{'from': '2018-01-07', 'to': '2018-03-25'}",23 min. per ep.,PG-13 - Teens 13 or older,7.52,11169,1579,1831,38349,150,,Winter 2018,Sundays at 22:30 (JST),"{'Adaptation': [{'mal_id': 81467, 'type': 'manga', 'url': 'https://myanimelist.net/manga/81467/Mitsuboshi_Colors', 'title': 'Mitsuboshi Colors'}]}","Frontier Works, Movic, AT-X, Grooove, Hakuhodo DY Music &amp; Pictures, Kadokawa Media House, Kadokawa",Sentai Filmworks,Silver Link.,"Slice of Life, Comedy, Shounen",23,2018
1416,Lupin III: Dead or Alive,Lupin III: Dead or Alive,Rupan Sansei: Dead or Alive,https://myanimelist.cdn-dena.com/images/anime/8/6854.jpg,Movie,Manga,1,Finished Airing,FALSE,"Apr 20, 1996","{'from': '1996-04-20', 'to': '1996-04-20'}",1 hr. 37 min.,PG-13 - Teens 13 or older,7.28,2488,2495,4647,5650,2,,,,"{'Parent story': [{'mal_id': 1412, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1412/Lupin_III', 'title': 'Lupin III'}]}","VAP, Tohokushinsha Film Corporation",Funimation,Tokyo Movie Shinsha,"Action, Adventure, Mystery, Comedy, Seinen",97,1996
9981,Phi Brain: Kami no Puzzle,Phi-Brain ~ Puzzle of God,Phi Φ Brain: Kami no Puzzle,https://myanimelist.cdn-dena.com/images/anime/12/34045.jpg,TV,Original,25,Finished Airing,FALSE,"Oct 2, 2011 to Apr 1, 2012","{'from': '2011-10-02', 'to': '2012-04-01'}",25 min. per ep.,PG-13 - Teens 13 or older,7.28,31034,2502,1061,78087,201,,Fall 2011,Unknown,"{'Adaptation': [{'mal_id': 29427, 'type': 'manga', 'url': 'https://myanimelist.net/manga/29427/Phi_Brain__Saigo_no_Puzzle', 'title': 'Phi Brain: Saigo no Puzzle'}, {'mal_id': 42769, 'type': 'manga', 'url': 'https://myanimelist.net/manga/42769/Phi_Brain__Kami_no_Puzzle', 'title': 'Phi Brain: Kami no Puzzle'}], 'Sequel': [{'mal_id': 12753, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12753/Phi_Brain__Kami_no_Puzzle_-_Orpheus_Order-hen', 'title': 'Phi Brain: Kami no Puzzle - Orpheus Order-hen'}]}",NHK,Sentai Filmworks,Sunrise,"Action, Game, Mystery, Shounen",25,2011
1691,Kaze no Stigma,Kaze no Stigma,"Kaze no Seikon, Stigma of the Wind",https://myanimelist.cdn-dena.com/images/anime/12/23136.jpg,TV,Light novel,24,Finished Airing,FALSE,"Apr 13, 2007 to Sep 21, 2007","{'from': '2007-04-13', 'to': '2007-09-21'}",24 min. per ep.,PG-13 - Teens 13 or older,7.44,144743,1851,254,269967,1917,,Spring 2007,Fridays at 01:30 (JST),"{'Adaptation': [{'mal_id': 10312, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10312/Kaze_no_Stigma', 'title': 'Kaze no Stigma'}]}",,Funimation,Gonzo,"Action, Magic, Romance, Fantasy, Shounen",24,2007
36309,Butlers: Chitose Momotose Monogatari,,Butlers x Battlers,https://myanimelist.cdn-dena.com/images/anime/1633/92012.jpg,TV,Original,12,Currently Airing,TRUE,"Apr 12, 2018 to ?","{'from': '2018-04-12', 'to': None}",23 min. per ep.,PG-13 - Teens 13 or older,5.75,1202,7899,3265,13305,31,,Spring 2018,Thursdays at 01:05 (JST),"{'Adaptation': [{'mal_id': 113157, 'type': 'manga', 'url': 'https://myanimelist.net/manga/113157/Butlers__Chitose_Momotose_Monogatari', 'title': 'Butlers: Chitose Momotose Monogatari'}]}","Lantis, Kadokawa Shoten",,Silver Link.,"Comedy, School, Supernatural",23,2018
523,Tonari no Totoro,My Neighbor Totoro,My Neighbour Totoro,https://myanimelist.cdn-dena.com/images/anime/4/75923.jpg,Movie,Original,1,Finished Airing,FALSE,"Apr 16, 1988","{'from': '1988-04-16', 'to': '1988-04-16'}",1 hr. 26 min.,G - All Ages,8.45,262204,135,118,404788,4194,"In 1988, Tonari no Totoro won the Best Film and Ofuji Noburo awards in the Mainichi Film Awards, the Special Award in the 31st Blue Ribbon Awards, the Grand Prix in the Animage Anime Awards, and the Best Film and Reader&#039;s Choice Award: Best Japanese Film awards in the Kinema Junpo Awards.",,,"{'Spin-off': [{'mal_id': 2488, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2488/Mei_to_Koneko_Bus', 'title': 'Mei to Koneko Bus'}]}",Studio Fantasia,"Walt Disney Studios, GKIDS",Studio Ghibli,"Adventure, Comedy, Supernatural",86,1988
30851,Q Transformers: Saranaru Ninki Mono e no Michi,,Q Transformers 2nd Season,https://myanimelist.cdn-dena.com/images/anime/2/74246.jpg,TV,Other,13,Finished Airing,FALSE,"Jul 6, 2015 to Oct 1, 2015","{'from': '2015-07-06', 'to': '2015-10-01'}",3 min. per ep.,PG-13 - Teens 13 or older,5.72,72,7952,10268,337,0,,Summer 2015,Mondays at 18:55 (JST),"{'Character': [{'mal_id': 5355, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5355/Sengoku_Basara', 'title': 'Sengoku Basara'}, {'mal_id': 8123, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8123/Cooking_Papa', 'title': 'Cooking Papa'}], 'Prequel': [{'mal_id': 28401, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28401/Q_Transformers__Kaette_Kita_Convoy_no_Nazo', 'title': 'Q Transformers: Kaette Kita Convoy no Nazo'}]}",,,DLE,"Slice of Life, Parody, Mecha",3,2015
6641,Tonari no 801-chan R,,,https://myanimelist.cdn-dena.com/images/anime/13/17047.jpg,OVA,4-koma manga,1,Finished Airing,FALSE,"Sep 10, 2009","{'from': '2009-09-10', 'to': '2009-09-10'}",1 min.,G - All Ages,5.93,1016,7511,6590,2270,0,,,,"{'Adaptation': [{'mal_id': 12097, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12097/Tonari_no_801-chan', 'title': 'Tonari no 801-chan'}]}",,,A-1 Pictures,"Comedy, Music",1,2009
37140,Gegege no Kitarou (2018),GeGeGe no Kitaro,Spooky Kitaro,https://myanimelist.cdn-dena.com/images/anime/1552/90621.jpg,TV,Manga,0,Currently Airing,TRUE,"Apr 1, 2018 to ?","{'from': '2018-04-01', 'to': None}",23 min.,G - All Ages,6.89,3033,3950,2878,17157,32,,Spring 2018,Sundays at 09:00 (JST),"{'Adaptation': [{'mal_id': 10499, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10499/GeGeGe_no_Kitarou', 'title': 'GeGeGe no Kitarou'}], 'Other': [{'mal_id': 2165, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2165/Gegege_no_Kitarou_2007', 'title': 'Gegege no Kitarou (2007)'}, {'mal_id': 3710, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3710/Hakaba_Kitarou', 'title': 'Hakaba Kitarou'}, {'mal_id': 5688, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5688/Gegege_no_Kitarou_1968', 'title': 'Gegege no Kitarou (1968)'}, {'mal_id': 6971, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6971/Gegege_no_Kitarou_1971', 'title': 'Gegege no Kitarou (1971)'}, {'mal_id': 7307, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7307/Gegege_no_Kitarou_1985', 'title': 'Gegege no Kitarou (1985)'}, {'mal_id': 7619, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7619/Gegege_no_Kitarou_1996', 'title': 'Gegege no Kitarou (1996)'}, {'mal_id': 37668, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37668/Medama_Oyaji_no_April_Fools', 'title': 'Medama Oyaji no April Fools&#039;'}]}","Yomiko Advertising, Fuji TV",,Toei Animation,"Comedy, Demons, Supernatural, Shounen",23,2018
1942,Rocket Girls,,,https://myanimelist.cdn-dena.com/images/anime/2/79894.jpg,TV,Light novel,12,Finished Airing,FALSE,"Feb 22, 2007 to May 18, 2007","{'from': '2007-02-22', 'to': '2007-05-18'}",23 min. per ep.,PG-13 - Teens 13 or older,6.98,1996,3652,4648,5649,8,,Winter 2007,Fridays at 00:00 (JST),"{'Adaptation': [{'mal_id': 23374, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23374/Rocket_Girls', 'title': 'Rocket Girls'}]}",Happinet Pictures,Bandai Entertainment,Mook DLE,"Sci-Fi, Adventure, Space",23,2007
125,Futakoi,Twin Love,,https://myanimelist.cdn-dena.com/images/anime/1/125.jpg,TV,Original,13,Finished Airing,FALSE,"Oct 6, 2004 to Dec 29, 2004","{'from': '2004-10-06', 'to': '2004-12-29'}",24 min. per ep.,PG-13 - Teens 13 or older,6.59,12728,5247,2250,27009,18,,Fall 2004,Unknown,"{'Alternative version': [{'mal_id': 126, 'type': 'anime', 'url': 'https://myanimelist.net/anime/126/Futakoi_Alternative', 'title': 'Futakoi Alternative'}]}",Lantis,,Telecom Animation Film,"Comedy, Romance, School",24,2004
31426,Urawa no Usagi-chan Special,,Urawa no Usagi-chan Episode 13,https://myanimelist.cdn-dena.com/images/anime/9/75928.jpg,Special,Original,1,Finished Airing,FALSE,"Oct 16, 2015","{'from': '2015-10-16', 'to': '2015-10-16'}",3 min.,PG - Children,5.29,427,8710,7732,1308,0,,,,"{'Prequel': [{'mal_id': 27927, 'type': 'anime', 'url': 'https://myanimelist.net/anime/27927/Urawa_no_Usagi-chan', 'title': 'Urawa no Usagi-chan'}], 'Sequel': [{'mal_id': 35335, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35335/Musashino', 'title': 'Musashino!'}]}",,,A-Real,"Comedy, School, Slice of Life",3,2015
